"","X","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp","significant","expression","human_gene"
"1262",1556,"Tank",2.99823505122142e-19,0.542004752554258,0.439,0.316,4.53932786754923e-15,"NP+","significant","positive","TANK"
"1263",900,"Elovl1",5.93176397289252e-07,-0.541857418967504,0.263,0.38,0.00898069065495927,"Untreated","significant","negative","ELOVL1"
"1264",527,"Mfsd1",1.5299177208673e-13,-0.541836950804742,0.531,0.683,2.31629542939309e-09,"Untreated","significant","negative","MFSD1"
"1265",1639,"Gpd2",2.55945361334159e-11,0.541836247675903,0.273,0.193,3.87501277059917e-07,"NP+","significant","positive","GPD2"
"1266",815,"Atp13a2",5.40681532028991e-08,-0.541306186638588,0.374,0.495,0.000818591839491893,"Untreated","significant","negative","ATP13A2"
"1267",1277,"Tmx1",2.24275070000341e-08,-0.541034202392834,0.202,0.275,0.000339552455980516,"NP-","significant","negative","TMX1"
"1268",1274,"Bptf",1.65608526145884e-08,-0.540409560913683,0.205,0.279,0.000250731308584869,"NP-","significant","negative","BPTF"
"1269",1335,"Cybb",1.52098587591742e-92,0.54021163595637,0.996,0.782,2.30277261613897e-88,"NP+","significant","positive","CYBB"
"1270",1226,"Comt",2.15151442826408e-14,0.540106140641495,0.352,0.246,3.25739284439182e-10,"NP-","significant","positive","COMT"
"1271",1256,"Arrb1",2.18298848216976e-10,-0.539582564593595,0.505,0.561,3.30504456200501e-06,"NP-","significant","negative","ARRB1"
"1272",373,"Ncoa3",1.11953299356144e-18,-0.539006448203523,0.548,0.755,1.69497295225203e-14,"Untreated","significant","negative","NCOA3"
"1273",1653,"Rnd3",9.3673972915105e-10,-0.538731826526421,0.197,0.271,1.41822394993469e-05,"NP+","significant","negative","RND3"
"1274",362,"Actr3",5.72482392570458e-19,-0.538383582040853,0.58,0.769,8.66738342351674e-15,"Untreated","significant","negative","ACTR3"
"1275",1613,"Ctnna1",2.58461293558369e-14,-0.538189451467458,0.61,0.655,3.91310398447371e-10,"NP+","significant","negative","CTNNA1"
"1276",1266,"Mt1",2.72232578991162e-09,0.537885980987891,0.461,0.381,4.1216012459262e-05,"NP-","significant","positive","MT1X"
"1277",230,"Abi3",4.79208973923764e-27,-0.537537790084436,0.779,0.913,7.25522386520579e-23,"Untreated","significant","negative","ABI3"
"1278",1662,"Ypel3",1.8386342648115e-08,-0.537116341164414,0.254,0.32,0.000278369227692461,"NP+","significant","negative","YPEL3"
"1279",1367,"Cd68",9.34148434271407e-70,0.536625286417562,0.956,0.747,1.41430072948691e-65,"NP+","significant","positive","CD68"
"1280",600,"Tmem131",1.13484056871871e-11,-0.536482524227671,0.456,0.61,1.71814862104012e-07,"Untreated","significant","negative","TMEM131"
"1281",1257,"Exoc4",2.34250162225343e-10,-0.536373561328727,0.232,0.319,3.5465474560917e-06,"NP-","significant","negative","EXOC4"
"1282",581,"Tgif1",3.89777517255875e-12,-0.535383636920663,0.522,0.66,5.90123161125395e-08,"Untreated","significant","negative","TGIF1"
"1283",1592,"Nsa2",8.49918018616903e-16,0.535261097483266,0.344,0.239,1.28677588018599e-11,"NP+","significant","positive","NSA2"
"1284",1615,"Tnfrsf14",9.31199837634573e-14,0.534980048431408,0.313,0.219,1.40983655417874e-09,"NP+","significant","positive","TNFRSF14"
"1285",1664,"Gnaq",8.37811913195996e-08,-0.534820433577133,0.217,0.278,0.00126844723657874,"NP+","significant","negative","GNAQ"
"1286",1640,"Gdi1",2.68460439177496e-11,-0.53427073075437,0.319,0.395,4.06449104914729e-07,"NP+","significant","negative","GDI1"
"1287",1627,"Gba",1.93436958914048e-12,0.534260962232891,0.309,0.221,2.92863555795869e-08,"NP+","significant","positive",NA
"1288",789,"Cd180",1.73800659026277e-08,-0.533861328817616,0.321,0.456,0.000263134197765784,"Untreated","significant","negative","CD180"
"1289",692,"Psma6",8.51389105801519e-10,-0.533746245440345,0.359,0.509,1.2890031061835e-05,"Untreated","significant","negative","PSMA6"
"1290",1650,"Atp5md",3.188543083973e-10,0.533269424796244,0.251,0.178,4.82745422913513e-06,"NP+","significant","positive",NA
"1291",793,"Ccdc9",2.33514130830485e-08,0.533173648352306,0.541,0.435,0.000353540394077354,"Untreated","significant","positive","CCDC9"
"1292",809,"Rilpl2",4.21845707644729e-08,0.532903587155427,0.59,0.501,0.00063867440137412,"Untreated","significant","positive","RILPL2"
"1293",762,"Fosb",8.02386715409047e-09,0.532777461759628,0.459,0.325,0.00012148134871293,"Untreated","significant","positive","FOSB"
"1294",1642,"Slc25a37",5.09814312167161e-11,0.532579469074018,0.252,0.175,7.71858868621082e-07,"NP+","significant","positive","SLC25A37"
"1295",1590,"Pilrb2",4.96359569324757e-16,0.532555593770802,0.35,0.242,7.51488387957682e-12,"NP+","significant","positive","PILRB"
"1296",518,"Sat1",8.70747109917593e-14,0.531684814540047,0.911,0.886,1.31831112441524e-09,"Untreated","significant","positive","SAT1"
"1297",1345,"Mpeg1",4.99665249228389e-87,0.53149353933749,0.998,0.816,7.56493187331781e-83,"NP+","significant","positive","MPEG1"
"1298",1606,"Kif21b",7.00486852729748e-15,0.531350664815181,0.32,0.219,1.06053709503284e-10,"NP+","significant","positive","KIF21B"
"1299",1646,"Mif4gd",9.36331223152852e-11,0.531262429284687,0.271,0.193,1.41760547185342e-06,"NP+","significant","positive","MIF4GD"
"1300",1353,"Itgal",2.82851117749977e-79,0.531231380487977,0.966,0.77,4.28236592273465e-75,"NP+","significant","positive","ITGAL"
"1301",773,"Epb41l2",1.03802154970506e-08,-0.530849094790916,0.376,0.513,0.000157156462625347,"Untreated","significant","negative","EPB41L2"
"1302",1287,"Ash1l",9.14458030951879e-08,-0.530731647011329,0.19,0.259,0.00138448945886115,"NP-","significant","negative","ASH1L"
"1303",1288,"Msl1",9.26157583306737e-08,-0.530731647011329,0.216,0.285,0.0014022025811264,"NP-","significant","negative","MSL1"
"1304",829,"Card19",1.01310572741383e-07,0.530663061765551,0.384,0.271,0.00153384207130454,"Untreated","significant","positive","CARD19"
"1305",1247,"Nudcd3",8.01872926250018e-12,-0.530274881124693,0.307,0.402,1.21403561034253e-07,"NP-","significant","negative","NUDCD3"
"1306",1189,"Nlrp3",5.17169345495783e-26,0.530062961676002,0.586,0.417,7.82994389080616e-22,"NP-","significant","positive","NLRP3"
"1307",1347,"Efhd2",1.63086592989884e-84,0.529999459936646,0.984,0.807,2.46913101786684e-80,"NP+","significant","positive","EFHD2"
"1308",1647,"Pttg1ip",1.00324900760429e-10,-0.529491894835287,0.411,0.485,1.51891899751289e-06,"NP+","significant","negative","PTTG1IP"
"1309",1219,"Pik3r6",2.72283209118172e-15,0.529026129150182,0.407,0.294,4.12236778604913e-11,"NP-","significant","positive","PIK3R6"
"1310",1659,"Nucb1",3.54721121411591e-09,-0.528903225018194,0.43,0.48,5.37047777817149e-05,"NP+","significant","negative","NUCB1"
"1311",1292,"Pcnx3",2.74125789367791e-07,-0.528662277723865,0.211,0.276,0.00415026445102835,"NP-","significant","negative","PCNX3"
"1312",803,"Dad1",3.06004270349227e-08,0.528612048266542,0.594,0.51,0.00046329046530873,"Untreated","significant","positive","DAD1"
"1313",1610,"Lpcat2",1.3369300102862e-14,0.527894629623981,0.319,0.219,2.0241120355733e-10,"NP+","significant","positive","LPCAT2"
"1314",1358,"Clec4a3",1.67105964403014e-75,0.527474126822769,0.961,0.729,2.52998430106163e-71,"NP+","significant","positive","CLEC4A"
"1315",1588,"Ubash3b",3.30537220921425e-16,0.527158605141678,0.409,0.302,5.00433352475038e-12,"NP+","significant","positive","UBASH3B"
"1316",1558,"Lmo4",5.66968847884929e-19,0.527102723404184,0.519,0.402,8.58390835697783e-15,"NP+","significant","positive","LMO4"
"1317",1483,"Gns",1.0833330099839e-28,0.526878714745827,0.707,0.596,1.64016617711562e-24,"NP+","significant","positive","GNS"
"1318",1434,"Plek",8.51493993187783e-40,0.526859106626067,0.896,0.749,1.2891619056863e-35,"NP+","significant","positive","PLEK"
"1319",233,"Spi1",5.51646949393141e-27,-0.526686176567655,0.854,0.89,8.35193481381215e-23,"Untreated","significant","negative","SPI1"
"1320",414,"Rnf130",2.75308700611875e-17,-0.526537422116743,0.573,0.741,4.16817372726378e-13,"Untreated","significant","negative","RNF130"
"1321",862,"Gpr65",2.02513995539167e-07,-0.526495809734775,0.401,0.515,0.00306606189246298,"Untreated","significant","negative","GPR65"
"1322",330,"Plaur",1.22796567596914e-20,-0.526359752817843,0.766,0.869,1.85914003341728e-16,"Untreated","significant","negative","PLAUR"
"1323",1583,"Plgrkt",5.16472067237128e-17,0.525975252614845,0.447,0.335,7.81938709797012e-13,"NP+","significant","positive","PLGRKT"
"1324",1289,"Strn3",1.48569060978891e-07,-0.52525284768802,0.222,0.291,0.00224933558322041,"NP-","significant","negative","STRN3"
"1325",1581,"Tut7",3.38272509619353e-17,-0.5250770915415,0.475,0.564,5.121445795637e-13,"NP+","significant","negative","TUT7"
"1326",826,"Syf2",9.67974982136727e-08,0.52462239621862,0.675,0.653,0.001465514122955,"Untreated","significant","positive","SYF2"
"1327",1632,"Nab2",5.7500393166063e-12,0.524512149756762,0.25,0.168,8.70555952534193e-08,"NP+","significant","positive","NAB2"
"1328",557,"Ms4a4a",1.2696178278271e-12,-0.524209446275443,0.694,0.778,1.92220139133023e-08,"Untreated","significant","negative","MS4A4E"
"1329",843,"Naga",1.25794739738257e-07,0.523744639550062,0.69,0.611,0.00190453235963721,"Untreated","significant","positive","NAGA"
"1330",1629,"Actn4",2.25747213066846e-12,-0.523212471830945,0.586,0.633,3.41781280583205e-08,"NP+","significant","negative","ACTN4"
"1331",1666,"Herc6",1.22418908920676e-07,-0.523018441000509,0.237,0.298,0.00185342228105904,"NP+","significant","negative","HERC6"
"1332",1649,"Mapk6",1.74330293514906e-10,0.522718937013624,0.277,0.199,2.63936064381568e-06,"NP+","significant","positive","MAPK6"
"1333",839,"Cfh",1.18257689663784e-07,0.522714956212895,0.493,0.373,0.00179042142150969,"Untreated","significant","positive","CFH"
"1334",1466,"Rasgef1b",7.49429159714364e-33,0.522680357122169,0.659,0.491,1.13463574780755e-28,"NP+","significant","positive","RASGEF1B"
"1335",1526,"Hsp90aa1",1.18767581341069e-22,0.522483824230761,0.473,0.337,1.79814118150379e-18,"NP+","significant","positive","HSP90AA1"
"1336",1340,"Flna",7.11282565941908e-90,0.522332234087108,0.985,0.88,1.07688180483605e-85,"NP+","significant","positive","FLNA"
"1337",1253,"Lasp1",3.55609746665971e-11,-0.522238607525602,0.313,0.401,5.3839315645228e-07,"NP-","significant","negative","LASP1"
"1338",1168,"Cers6",2.23303379631073e-38,0.521905293401455,0.816,0.656,3.38081316761445e-34,"NP-","significant","positive","CERS6"
"1339",817,"Oaz1",5.51662472460605e-08,0.521722043976818,0.611,0.55,0.000835216983305355,"Untreated","significant","positive","OAZ1"
"1340",1611,"Klhl6",1.39383933238358e-14,0.521712263003279,0.317,0.217,2.11027274922874e-10,"NP+","significant","positive","KLHL6"
"1341",1198,"Ifi211",3.97813374494582e-22,0.521437959979805,0.612,0.475,6.02289448984797e-18,"NP-","significant","positive","PYHIN1"
"1342",1634,"March6",8.22201489684293e-12,-0.521386528347293,0.315,0.398,1.24481305538202e-07,"NP+","significant","negative",NA
"1343",1636,"S100a10",1.45962669723561e-11,-0.521325904540545,0.357,0.438,2.20987481961472e-07,"NP+","significant","negative","S100A10"
"1344",1423,"Grk3",1.57525691220714e-42,0.521325172536061,0.773,0.609,2.38493896508161e-38,"NP+","significant","positive","GRK3"
"1345",1250,"Pgk1",1.29869661957457e-11,0.521180441631141,0.346,0.254,1.96622668203589e-07,"NP-","significant","positive","PGK1"
"1346",1501,"Prdm1",6.43469288041184e-26,0.520553395610754,0.548,0.395,9.74212502094353e-22,"NP+","significant","positive","PRDM1"
"1347",1419,"Plin2",5.36943693673152e-44,0.520228084504137,0.842,0.692,8.12932752221153e-40,"NP+","significant","positive","PLIN2"
"1348",1284,"Rgs3",7.0605807881954e-08,-0.519880650151046,0.388,0.447,0.00106897193133278,"NP-","significant","negative","RGS3"
"1349",648,"Dhx9",1.2691001331511e-10,-0.519629118435086,0.38,0.539,1.92141760159077e-06,"Untreated","significant","negative","DHX9"
"1350",1276,"Eif3b",2.23813926366905e-08,-0.519449516858948,0.209,0.283,0.000338854284519494,"NP-","significant","negative","EIF3B"
"1351",775,"Ciao2a",1.13177988741938e-08,0.518590142818501,0.675,0.607,0.000171351474955295,"Untreated","significant","positive","CIAO2A"
"1352",688,"Eif3h",6.41741717771569e-10,-0.517682679394476,0.342,0.494,9.71596960706155e-06,"Untreated","significant","negative","EIF3H"
"1353",1403,"Psap",1.08226400322992e-49,0.517590059724018,1,0.943,1.6385477008901e-45,"NP+","significant","positive","PSAP"
"1354",1471,"Gsap",3.49011751806865e-31,0.517574878605335,0.623,0.46,5.28403792235594e-27,"NP+","significant","positive","GSAP"
"1355",1586,"Rin3",2.09830675745482e-16,-0.517306037561252,0.537,0.619,3.1768364307866e-12,"NP+","significant","negative","RIN3"
"1356",1499,"Ass1",1.80969291594481e-26,0.516425475582492,0.635,0.49,2.73987507474045e-22,"NP+","significant","positive","ASS1"
"1357",674,"Idh3b",4.19193180169877e-10,-0.51610671429768,0.41,0.557,6.34658474777193e-06,"Untreated","significant","negative","IDH3B"
"1358",1349,"Cd300a",2.63303245732288e-83,0.515952609435651,0.975,0.766,3.98641114038684e-79,"NP+","significant","positive","CD300A"
"1359",541,"Hnrnpul1",4.89761865926935e-13,0.515885959302356,0.792,0.755,7.41499465013379e-09,"Untreated","significant","positive","HNRNPUL1"
"1360",1508,"Plagl2",4.71046406769272e-25,0.515756737166355,0.572,0.437,7.13164259848678e-21,"NP+","significant","positive","PLAGL2"
"1361",1587,"Gaa",2.86938597403292e-16,0.515445483311875,0.478,0.372,4.34425036468584e-12,"NP+","significant","positive","GAA"
"1362",163,"Lyn",1.21134475061288e-33,-0.515089233885479,0.858,0.93,1.83397595242791e-29,"Untreated","significant","negative","LYN"
"1363",1332,"Ptprc",1.13074896429254e-96,0.514314762992449,0.992,0.808,1.71195393193891e-92,"NP+","significant","positive","PTPRC"
"1364",1370,"Clec4a1",4.55389290301652e-68,0.513916743828773,0.939,0.706,6.89459385516702e-64,"NP+","significant","positive","ZNF705A"
"1365",1241,"Ndfip1",1.75605932284718e-12,-0.513666548591571,0.363,0.461,2.65867381479063e-08,"NP-","significant","negative","NDFIP1"
"1366",850,"Zswim8",1.48207231988654e-07,0.512320813235479,0.454,0.342,0.00224385749230822,"Untreated","significant","positive","ZSWIM8"
"1367",750,"Aamp",6.30148621481985e-09,0.512239946039229,0.645,0.553,9.54045012923725e-05,"Untreated","significant","positive","AAMP"
"1368",1165,"Fosl2",5.86739930423751e-40,0.512004434737429,0.842,0.674,8.88324254661559e-36,"NP-","significant","positive","FOSL2"
"1369",714,"Dusp5",1.85692951032322e-09,0.51170843900198,0.788,0.672,2.81139127862936e-05,"Untreated","significant","positive","DUSP5"
"1370",1428,"Dusp5",8.86309807618527e-41,0.511502299134228,0.769,0.593,1.34187304873445e-36,"NP+","significant","positive","DUSP5"
"1371",778,"Bag1",1.18647707261167e-08,-0.511168626507435,0.359,0.494,0.000179632628793407,"Untreated","significant","negative","BAG1"
"1372",871,"Rara",2.90140188784891e-07,0.511062895308279,0.654,0.611,0.00439272245820325,"Untreated","significant","positive","RARA"
"1373",1194,"Ifi44l",3.47150321115016e-23,0.510986531791115,0.637,0.5,5.25585586168133e-19,"NP-","significant","positive","IFI44L"
"1374",694,"Abcc5",8.93613042574546e-10,-0.510937242768708,0.257,0.412,1.35293014645786e-05,"Untreated","significant","negative","ABCC5"
"1375",217,"Mcl1",7.96075105872566e-28,0.510877589239493,0.979,0.957,1.20525771029107e-23,"Untreated","significant","positive","MCL1"
"1376",712,"Ccdc50",1.83451008492825e-09,-0.510668457644084,0.448,0.58,2.77744826858138e-05,"Untreated","significant","negative","CCDC50"
"1377",752,"Bhlhe40",6.34496016178258e-09,-0.510278420046042,0.505,0.613,9.60626968493882e-05,"Untreated","significant","negative","BHLHE40"
"1378",1594,"Cacybp",1.13104432756613e-15,0.510073575913707,0.362,0.256,1.71240111193512e-11,"NP+","significant","positive","CACYBP"
"1379",525,"Cyth4",1.27000562173578e-13,0.509760996677312,0.794,0.723,1.92278851130798e-09,"Untreated","significant","positive","CYTH4"
"1380",635,"Aip",6.6911327888358e-11,-0.509351016703293,0.363,0.53,1.01303750422974e-06,"Untreated","significant","negative","AIP"
"1381",812,"Runx1",4.59326301525984e-08,0.509301877130512,0.49,0.375,0.00069542002051034,"Untreated","significant","positive","RUNX1"
"1382",1356,"Hck",2.29443326595107e-76,0.509193287661895,0.983,0.779,3.47377196464992e-72,"NP+","significant","positive","HCK"
"1383",1454,"Ccrl2",2.442660799178e-34,0.508778767398389,0.771,0.647,3.69818844995548e-30,"NP+","significant","positive","CCRL2"
"1384",1564,"Vac14",1.65070369016216e-18,0.508762681745747,0.448,0.329,2.49916538690551e-14,"NP+","significant","positive","VAC14"
"1385",819,"Tnfsf13",5.68189302292827e-08,-0.508256885220094,0.357,0.489,0.00086023860367134,"Untreated","significant","negative","TNFSF13"
"1386",1644,"Trim30a",6.87643120254468e-11,-0.508037049462094,0.242,0.324,1.04109168406526e-06,"NP+","significant","negative","TRIM5"
"1387",595,"Pik3cd",8.01149195054074e-12,0.507862117507655,0.775,0.716,1.21293988131187e-07,"Untreated","significant","positive","PIK3CD"
"1388",1207,"Csf3r",1.88581955662463e-18,0.507281678925402,0.462,0.325,2.85513080872968e-14,"NP-","significant","positive","CSF3R"
"1389",391,"Dbnl",2.93405393164536e-18,-0.507147534386821,0.722,0.85,4.44215765251108e-14,"Untreated","significant","negative","DBNL"
"1390",1147,"Lyz2",5.68612077625773e-56,0.506994170698668,0.965,0.867,8.6087868552542e-52,"NP-","significant","positive","LYZ"
"1391",1144,"Cd52",4.76296398558509e-57,0.506570888821726,0.936,0.79,7.21112747417582e-53,"NP-","significant","positive","CD52"
"1392",1638,"Arrdc3",2.28290863901109e-11,0.50635974206696,0.391,0.307,3.45632367946279e-07,"NP+","significant","positive","ARRDC3"
"1393",1264,"Magohb",1.45036214361593e-09,0.506172259175006,0.25,0.174,2.19584828543451e-05,"NP-","significant","positive","MAGOHB"
"1394",801,"Cisd2",2.90801755452132e-08,-0.505718747104222,0.365,0.498,0.000440273857754527,"Untreated","significant","negative","CISD2"
"1395",625,"Hipk1",4.24357632040815e-11,-0.505285440285861,0.401,0.566,6.42477454909794e-07,"Untreated","significant","negative","HIPK1"
"1396",542,"Api5",4.97882509059261e-13,-0.505138395899289,0.473,0.636,7.53794118715721e-09,"Untreated","significant","negative","API5"
"1397",1251,"Rbpms",1.42993560111567e-11,-0.505012624483236,0.38,0.466,2.16492250008913e-07,"NP-","significant","negative","RBPMS"
"1398",1162,"Ctsh",1.1492330764559e-42,0.504432182523868,0.905,0.752,1.73993887775424e-38,"NP-","significant","positive","CTSH"
"1399",813,"Atp7a",4.82621800391258e-08,-0.504312330578637,0.478,0.581,0.000730689405792365,"Untreated","significant","negative","ATP7A"
"1400",1271,"Stap1",1.22694858287292e-08,-0.502340046355104,0.212,0.289,0.00018576001544696,"NP-","significant","negative","STAP1"
"1401",522,"Slc15a3",1.00671490074628e-13,-0.502292992494312,0.658,0.788,1.52416635972987e-09,"Untreated","significant","negative","SLC15A3"
