"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"1131","Mapkapk2",4.96556406767636e-13,0.503366496329735,0.66,0.333,7.95880608767168e-09,"NP"
"1132","Akt1",5.13875475685088e-13,0.660640712465563,0.618,0.286,8.23639612428059e-09,"NP"
"1133","Kdelr1",5.3815781910805e-13,0.631556078048253,0.398,0.134,8.62559352466383e-09,"NP"
"1134","Csk",5.53110943346844e-13,0.567105453041325,0.766,0.399,8.86526219996322e-09,"NP"
"1135","Hdac3",5.53790177692691e-13,1.17194878735839,0.298,0.069,8.87614896805845e-09,"NP"
"1136","Gimap7",5.80795302579582e-13,0.715604342040423,0.452,0.174,9.30898710974553e-09,"NP"
"1137","Atp6v1e1",6.14170418151389e-13,0.682651228883952,0.44,0.152,9.84392346213047e-09,"NP"
"1138","Trip11",6.16407927227984e-13,0.505221799119863,0.408,0.127,9.87978625761012e-09,"NP"
"1139","Ube2n",6.33540343572371e-13,0.943796073731615,0.262,0.051,1.0154384626778e-08,"NP"
"1140","Uck1",7.29713047116968e-13,0.754012534681622,0.338,0.101,1.16958407191908e-08,"NP"
"1141","Psma6",7.5269069043062e-13,0.665445508177824,0.518,0.203,1.2064126386222e-08,"NP"
"1142","Zup1",7.76166748509624e-13,0.898812128923385,0.292,0.076,1.24404006451123e-08,"NP"
"1143","Cmpk1",8.05045047077534e-13,0.68828327102636,0.351,0.098,1.29032620145587e-08,"NP"
"1144","Rap1b",8.1090686018714e-13,0.564568191670289,0.893,0.612,1.29972151550795e-08,"NP"
"1145","Casp4",8.1536155759523e-13,1.23619317891689,0.272,0.076,1.30686150451364e-08,"NP"
"1146","Snx5",8.95304393916228e-13,0.595674699219894,0.386,0.127,1.43499388256893e-08,"NP"
"1147","Psmb9",9.19376347792337e-13,0.632438903181097,0.72,0.431,1.47357641024156e-08,"NP"
"1148","Vapa",1.01771430925761e-12,0.662905035577193,0.326,0.098,1.63119249487809e-08,"NP"
"1149","Slfn1",1.03741875733005e-12,0.6035780435996,0.329,0.13,1.6627747842486e-08,"NP"
"1150","Chtop",1.07269951307187e-12,0.501706356018979,0.678,0.308,1.71932277955159e-08,"NP"
"1151","Ywhah",1.35981655163612e-12,0.72562755969792,0.538,0.232,2.17951396896238e-08,"NP"
"1152","Gpr18",1.36638395613555e-12,1.60034341008498,0.293,0.08,2.19004020489407e-08,"NP"
"1153","Itgal",1.40614925631373e-12,0.58764669018549,0.904,0.674,2.25377602801964e-08,"NP"
"1154","Psmc1",1.41535848632736e-12,0.702894175533872,0.36,0.109,2.26853658188549e-08,"NP"
"1155","Dctn6",1.46037648565266e-12,0.883825336102801,0.389,0.123,2.34069143120408e-08,"NP"
"1156","H13",1.51611988401284e-12,0.569480956444392,0.557,0.243,2.43003695009578e-08,"NP"
"1157","Sec61a1",1.58010459605589e-12,0.759587844130714,0.374,0.12,2.53259164655837e-08,"NP"
"1158","Atp5g3",1.58525214288517e-12,0.518920307196605,0.374,0.12,2.54084213461635e-08,"NP"
"1159","Pten",1.78642841396607e-12,0.506334327844369,0.64,0.293,2.86328746190481e-08,"NP"
"1160","Akt2",1.81673552969006e-12,0.706294665564755,0.44,0.156,2.91186370698723e-08,"NP"
"1161","Kdm6a",1.92667184449333e-12,0.503429399464563,0.503,0.192,3.08806963235391e-08,"NP"
"1162","Uba7",2.02831154528024e-12,0.512990113189186,0.485,0.196,3.25097774477517e-08,"NP"
"1163","Grpel1",2.12077536318708e-12,0.752390496861871,0.404,0.138,3.39917875211626e-08,"NP"
"1164","Tmem87a",2.15669676831478e-12,0.744538836696913,0.336,0.083,3.45675358025492e-08,"NP"
"1165","Bnip2",2.18328834749169e-12,0.635641066886593,0.44,0.163,3.49937456335967e-08,"NP"
"1166","Ddit4",2.38737199557141e-12,0.614001305521937,0.484,0.196,3.82647983450186e-08,"NP"
"1167","Tbc1d2b",2.64223163068765e-12,0.578220542392319,0.436,0.163,4.23496885766616e-08,"NP"
"1168","Gorasp2",2.64552151542805e-12,0.714770460319847,0.387,0.13,4.24024188492808e-08,"NP"
"1169","Csnk2a2",2.72127458740291e-12,0.786985657861838,0.357,0.112,4.36165890868938e-08,"NP"
"1170","Usp42",2.7982559401244e-12,0.654609071675496,0.292,0.069,4.48504462083139e-08,"NP"
"1171","Capns1",2.88083166382706e-12,0.589994787123984,0.594,0.272,4.61739699078201e-08,"NP"
"1172","Sod2",2.91880269879949e-12,0.633376622540523,0.428,0.163,4.67825696563583e-08,"NP"
"1173","Hivep1",3.03578977596029e-12,1.02992138919857,0.329,0.094,4.86576385290915e-08,"NP"
"1174","Fam114a2",3.0627068011437e-12,0.874260159851239,0.308,0.076,4.90890646087312e-08,"NP"
"1175","Laptm4a",3.0950951562613e-12,1.31046791205915,0.261,0.062,4.96081851645562e-08,"NP"
"1176","Zfp740",3.10345814389184e-12,0.53292850238424,0.394,0.13,4.97422271302984e-08,"NP"
"1177","Lrch1",3.15016586544949e-12,0.58745007696471,0.379,0.13,5.04908584914245e-08,"NP"
"1178","Ctsb",3.24513585369634e-12,0.548592791541945,0.662,0.348,5.20130374630449e-08,"NP"
"1179","Hipk2",3.50211750152311e-12,0.848780388022253,0.332,0.101,5.61319393144124e-08,"NP"
"1180","Polr1a",3.57664436090995e-12,0.944234684677996,0.296,0.076,5.73264558166646e-08,"NP"
"1181","Gem",3.74178874981877e-12,1.31602183391629,0.386,0.149,5.99733900820953e-08,"NP"
"1182","Cep192",3.78846319869634e-12,0.729283057573613,0.361,0.116,6.0721488148705e-08,"NP"
"1183","Prf1",3.99813962618079e-12,1.39471476399831,0.289,0.091,6.40821819284256e-08,"NP"
"1184","Slc25a51",4.2103720371053e-12,0.90879586686689,0.361,0.112,6.74838430107237e-08,"NP"
"1185","Gzmb",4.35581940570322e-12,2.48558337506079,0.31,0.105,6.98150734346112e-08,"NP"
"1186","Cox7b",4.43710519571901e-12,0.689900004972341,0.52,0.221,7.11179220769842e-08,"NP"
"1187","Il2rb",4.53875047226184e-12,0.740187431303232,0.891,0.638,7.27470925694127e-08,"NP"
"1188","Psmd3",4.65015988201079e-12,0.975458919680229,0.342,0.101,7.45327625888689e-08,"NP"
"1189","Il10rb",4.66468778185709e-12,0.588397461621509,0.431,0.159,7.47656157676055e-08,"NP"
"1190","Cox7a2",4.71746053520956e-12,0.699750742513502,0.28,0.072,7.56114574583388e-08,"NP"
"1191","Igf2r",4.94001621496636e-12,0.515474618172706,0.31,0.083,7.91785798934808e-08,"NP"
"1192","Rab6a",5.02910563040989e-12,0.541169235348603,0.376,0.127,8.06065050442097e-08,"NP"
"1193","Scarb2",5.12326303139662e-12,0.689066612236665,0.372,0.127,8.2115659867225e-08,"NP"
"1194","Arid5b",5.24420587714914e-12,0.70887130054638,0.417,0.145,8.40541317989463e-08,"NP"
"1195","Tomm70a",5.25135702927877e-12,0.903435829188963,0.273,0.062,8.41687504652802e-08,"NP"
"1196","Rabgef1",5.35484805020816e-12,1.05761657348139,0.264,0.058,8.58275045487364e-08,"NP"
"1197","Serpinb9",5.43687796520048e-12,1.4133428651069,0.308,0.091,8.71422800262334e-08,"NP"
"1198","Amfr",5.57953503749916e-12,0.502774637114386,0.538,0.217,8.94287875810366e-08,"NP"
"1199","Mtpn",5.61006943188714e-12,0.503973318507432,0.471,0.181,8.9918192854287e-08,"NP"
"1200","Ptpn2",5.64049977478529e-12,0.520036070090189,0.393,0.134,9.04059303902586e-08,"NP"
"1201","Akap9",5.8566456333561e-12,0.597747230109666,0.36,0.112,9.38703162114315e-08,"NP"
"1202","Cct5",5.96724562009614e-12,0.85609668359873,0.266,0.058,9.5643012798901e-08,"NP"
"1203","Ramac",6.10188375227697e-12,0.762113087677525,0.317,0.08,9.78009927814953e-08,"NP"
"1204","Ufm1",6.13364675777753e-12,1.11294801587517,0.308,0.083,9.83100902336583e-08,"NP"
"1205","Cop1",6.20790753746444e-12,0.971899261708575,0.287,0.076,9.950034201048e-08,"NP"
"1206","Ddx19a",6.22322143408846e-12,0.626892215784341,0.338,0.101,9.97457931455699e-08,"NP"
"1207","Surf4",6.23946598973665e-12,0.570880049777209,0.584,0.254,1.00006160883499e-07,"NP"
"1208","Plaat3",6.38560137853527e-12,0.642532255589214,0.651,0.33,1.02348418895163e-07,"NP"
"1209","Ubap2l",6.60328990507513e-12,0.526321432179747,0.575,0.25,1.05837530598544e-07,"NP"
"1210","Hnrnpa1",6.91075673351312e-12,0.569991466416705,0.62,0.308,1.10765608924748e-07,"NP"
"1211","Psmb7",7.07301230092843e-12,0.768767266915209,0.37,0.13,1.13366241159281e-07,"NP"
"1212","Cct8",7.09122301870108e-12,0.544006990133439,0.401,0.134,1.13658122543741e-07,"NP"
"1213","Mex3c",7.75615399206869e-12,0.57645666818011,0.424,0.152,1.24315636184877e-07,"NP"
"1214","Mob4",7.86797507420252e-12,0.618400812027729,0.393,0.145,1.26107904489318e-07,"NP"
"1215","Gabpb1",8.52813744136374e-12,0.609570781581082,0.356,0.109,1.36688986910178e-07,"NP"
"1216","Kif1b",8.56562396090278e-12,0.603810959759507,0.359,0.112,1.3728982084535e-07,"NP"
"1217","Rragc",8.96253104889121e-12,0.701835393673966,0.285,0.072,1.43651447651628e-07,"NP"
"1218","Anp32a",9.22161736964793e-12,-0.701091598097319,0.908,0.848,1.47804083200717e-07,"NP"
"1219","Commd6",9.66121506922116e-12,0.851535066052762,0.257,0.062,1.54849955129477e-07,"NP"
"1220","Nt5c3",9.7214495963567e-12,0.802705279826465,0.296,0.094,1.55815394130405e-07,"NP"
"1221","Smarcc1",9.84287966812061e-12,0.681912542380169,0.412,0.152,1.57761675320637e-07,"NP"
"1222","Vcpip1",9.87199277657785e-12,0.755713551289757,0.334,0.112,1.5822830022299e-07,"NP"
"1223","Chic2",1.09784982844028e-11,0.520193413452569,0.314,0.098,1.75963370502407e-07,"NP"
"1224","Nucks1",1.16499105604286e-11,0.598006209487265,0.414,0.149,1.8672476646255e-07,"NP"
"1225","Helb",1.1668736877784e-11,0.71664807223801,0.319,0.091,1.87026514677121e-07,"NP"
"1226","Mapk14",1.187341113011e-11,0.537543715580943,0.564,0.261,1.90307033593403e-07,"NP"
"1227","Eif4e",1.19710454445999e-11,0.582637073741557,0.397,0.138,1.91871916386047e-07,"NP"
"1228","Akirin1",1.21996268992462e-11,0.838996895065572,0.3,0.08,1.95535619941117e-07,"NP"
"1229","Lamp2",1.23757494253633e-11,0.728531575087038,0.333,0.163,1.98358511789723e-07,"NP"
"1230","Rad21",1.24239180853631e-11,0.581498242072329,0.523,0.228,1.991305590722e-07,"NP"
"1231","Pum3",1.32011878960824e-11,0.6003184619601,0.365,0.123,2.11588639598408e-07,"NP"
"1232","Sgpl1",1.45282235772014e-11,0.874295390159386,0.318,0.105,2.32858367495384e-07,"NP"
"1233","S100a8",1.53189349404535e-11,0.579389221225405,0.553,0.293,2.45531889225588e-07,"NP"
"1234","Ei24",1.65741456699371e-11,1.06874699792199,0.26,0.054,2.65650406797752e-07,"NP"
"1235","Rhoq",1.70242695896587e-11,1.45141922204739,0.264,0.065,2.72864992983049e-07,"NP"
"1236","Slc25a20",1.88842355127481e-11,1.18135178134305,0.27,0.054,3.02676526798327e-07,"NP"
"1237","Selenos",1.98700177017391e-11,0.723583505945062,0.371,0.123,3.18476643723474e-07,"NP"
"1238","Kpna1",2.04693032502005e-11,0.601299697116651,0.457,0.178,3.28081992494213e-07,"NP"
"1239","Gpr132",2.07512459976133e-11,0.637398191503785,0.819,0.525,3.32600970849745e-07,"NP"
"1240","Dnajb1",2.19107311283353e-11,0.512881111048744,0.562,0.243,3.51185198524958e-07,"NP"
"1241","Cwc22",2.21101487644105e-11,1.01071350691737,0.287,0.076,3.54381464395972e-07,"NP"
"1242","Eif3e",2.2469229623173e-11,0.653568608067426,0.401,0.149,3.60136812400218e-07,"NP"
"1243","Dcaf1",2.2594937636036e-11,0.814275185137783,0.293,0.08,3.62151660430385e-07,"NP"
"1244","N4bp1",2.2744654940432e-11,0.529553306876927,0.446,0.192,3.64551329385245e-07,"NP"
"1245","Acp1",2.28825829623895e-11,1.05092185033654,0.25,0.058,3.66762039721179e-07,"NP"
"1246","Psmc4",2.30853681803938e-11,0.502083593542236,0.412,0.152,3.70012281195352e-07,"NP"
"1247","Zfp646",2.35474578611021e-11,0.525071328629391,0.321,0.091,3.77418654597744e-07,"NP"
"1248","Fnip1",2.38249419356913e-11,0.521377101825254,0.274,0.083,3.8186616934526e-07,"NP"
"1249","Cdv3",2.86125667804633e-11,0.519903413891603,0.427,0.149,4.58602220357266e-07,"NP"
"1250","Irf4",2.92793975215339e-11,1.64587635856198,0.302,0.087,4.69290183475146e-07,"NP"
"1251","Stx12",3.00508018313395e-11,0.743899126307231,0.306,0.091,4.81654251752709e-07,"NP"
"1252","Lrrc8c",3.04332008869443e-11,0.550387344522164,0.537,0.239,4.87783343815943e-07,"NP"
"1253","Pcgf5",3.2781302953558e-11,0.823869206737929,0.274,0.072,5.25418723739628e-07,"NP"
"1254","Pum2",3.44288062480796e-11,0.513312615929897,0.697,0.355,5.51824906544221e-07,"NP"
"1255","Hcfc1",3.46563993927985e-11,0.595872631743205,0.414,0.163,5.55472769467774e-07,"NP"
"1256","Nr4a3",3.58879580718074e-11,0.684456977944951,0.435,0.178,5.75212191974929e-07,"NP"
"1257","Pik3cg",3.64444968485171e-11,0.722531205850046,0.37,0.13,5.84132395488032e-07,"NP"
"1258","Gtf2f1",3.68115753256398e-11,0.718529265912877,0.409,0.145,5.90015929319354e-07,"NP"
"1259","Dapp1",3.97973120467867e-11,0.598782938326649,0.364,0.127,6.37871317485897e-07,"NP"
"1260","Ifi209",4.62648121197517e-11,0.693452187202481,0.318,0.109,7.4153240865538e-07,"NP"
"1261","Golga7",4.95179976196779e-11,0.641019042077838,0.474,0.185,7.93674465848198e-07,"NP"
"1262","Dnaja4",5.10350978915685e-11,0.795771186680427,0.269,0.065,8.1799054900606e-07,"NP"
"1263","Ndufa7",5.15685492890125e-11,0.670787525353959,0.378,0.145,8.26540708004292e-07,"NP"
"1264","Chsy1",5.3906168849932e-11,0.80420814714945,0.442,0.207,8.6400807432671e-07,"NP"
"1265","Ints6",5.50685655093407e-11,0.689212446729516,0.351,0.109,8.82638967983713e-07,"NP"
"1266","Nup50",5.62724256717591e-11,0.624430956914216,0.418,0.159,9.01934438666955e-07,"NP"
"1267","Ckap5",5.66501147666544e-11,0.691290949136702,0.352,0.12,9.07988039479937e-07,"NP"
"1268","Clic4",6.16793546968312e-11,0.962828817373349,0.284,0.069,9.8859669708081e-07,"NP"
"1269","Phf6",6.55312432653435e-11,0.592906526361338,0.352,0.116,1.05033476705692e-06,"NP"
"1270","Herpud1",7.1682254048669e-11,0.522556405720745,0.493,0.199,1.14892316789207e-06,"NP"
"1271","Rbpj",7.16921387097646e-11,0.738700503452104,0.398,0.163,1.14908159924011e-06,"NP"
"1272","Fbxl3",7.93366722169053e-11,0.65337293353916,0.276,0.076,1.27160818229256e-06,"NP"
"1273","Psmd6",8.0985842749226e-11,0.830613683533755,0.311,0.098,1.29804108758459e-06,"NP"
"1274","Ms4a4b",8.53566669121069e-11,0.540313220290836,0.696,0.402,1.36809665726725e-06,"NP"
"1275","Katna1",8.98058032283265e-11,0.54224474049433,0.337,0.109,1.43940741414362e-06,"NP"
"1276","N4bp2l1",9.27407648857325e-11,0.977098419615153,0.284,0.08,1.48644897958852e-06,"NP"
"1277","Itgb1bp1",9.33220850974465e-11,0.503545296816613,0.33,0.109,1.49576637994187e-06,"NP"
"1278","Dhrs7",9.63127334535032e-11,0.557596865720674,0.277,0.087,1.54370049179275e-06,"NP"
"1279","Cuta",1.05850263279828e-10,0.56734227965338,0.511,0.217,1.69656801984908e-06,"NP"
"1280","Sp110",1.12935676904516e-10,0.803124159909775,0.311,0.105,1.81013302942558e-06,"NP"
"1281","Prkcsh",1.15377682229539e-10,0.71076029413731,0.447,0.181,1.84927349077505e-06,"NP"
"1282","Dgat1",1.22990204829307e-10,0.762987646956425,0.398,0.163,1.97128700300414e-06,"NP"
"1283","Ell",1.28351150950955e-10,0.84401288304137,0.277,0.076,2.0572122474419e-06,"NP"
"1284","Txndc9",1.32365595140055e-10,0.551771568283991,0.397,0.145,2.12155575890481e-06,"NP"
"1285","Sf3a2",1.35604870328984e-10,0.60358139885192,0.461,0.192,2.17347486163295e-06,"NP"
"1286","Ino80",1.37121930985084e-10,0.692687865103692,0.314,0.098,2.19779030982892e-06,"NP"
"1287","Abcf2",1.39959228517995e-10,0.968222210923448,0.277,0.072,2.24326651468642e-06,"NP"
"1288","Uba3",1.40266211137142e-10,0.625989254913115,0.311,0.101,2.24818683210611e-06,"NP"
"1289","Slfn8",1.44404627159952e-10,0.523977620940925,0.281,0.098,2.31451736411972e-06,"NP"
"1290","mt-Co3",1.45532518989712e-10,0.593671354779009,0.724,0.42,2.3325952143671e-06,"NP"
"1291","Mbtd1",1.47727926953366e-10,0.851384488832871,0.274,0.072,2.36778321320855e-06,"NP"
"1292","Hspa4",1.51304018426956e-10,0.648093651142112,0.349,0.116,2.42510080734726e-06,"NP"
"1293","Ulk2",1.5230324974944e-10,0.835861213003245,0.28,0.076,2.44111648698402e-06,"NP"
"1294","Arel1",1.62138852276147e-10,0.557036488547891,0.385,0.149,2.59876152428208e-06,"NP"
"1295","Esco1",1.69747939658222e-10,0.523148296754044,0.368,0.127,2.72071997684198e-06,"NP"
"1296","Sfr1",1.74948500325135e-10,0.598656992588296,0.432,0.181,2.80407456321127e-06,"NP"
"1297","Crot",1.75237318549148e-10,0.538909492710198,0.416,0.163,2.80870374170575e-06,"NP"
"1298","Fgl2",1.83215185883208e-10,0.531029226718219,0.523,0.33,2.93657299933607e-06,"NP"
"1299","Tet2",1.8363154002933e-10,0.562805064849421,0.344,0.13,2.9432463235901e-06,"NP"
"1300","Rnf11",1.86302354569736e-10,0.626700712604577,0.272,0.069,2.98605413904373e-06,"NP"
"1301","Recql",1.9198362321735e-10,0.637145780295995,0.298,0.083,3.07711351292769e-06,"NP"
"1302","Gbp6",1.97944615309318e-10,1.17076483668082,0.266,0.08,3.17265629417774e-06,"NP"
"1303","Spopl",1.98957180624664e-10,0.682488141696338,0.284,0.076,3.18888569105211e-06,"NP"
"1304","Tfg",2.02138647716139e-10,0.607978296095319,0.288,0.091,3.23987824559428e-06,"NP"
"1305","Ubxn6",2.02550457506414e-10,0.519823447827244,0.308,0.087,3.2464787329128e-06,"NP"
"1306","Hopx",2.22010604840455e-10,1.36315283860539,0.306,0.091,3.55838597438281e-06,"NP"
"1307","Snrnp27",2.24443760361684e-10,0.964649010805584,0.266,0.076,3.59738459107708e-06,"NP"
"1308","Limd2",2.41957398030765e-10,0.525135757229858,0.842,0.572,3.8780931756371e-06,"NP"
"1309","Prkca",2.42907991049569e-10,0.821284346058901,0.273,0.072,3.8933292805425e-06,"NP"
"1310","Plcxd2",2.49979651319424e-10,0.502326875437697,0.288,0.08,4.00667385134773e-06,"NP"
"1311","Foxj2",2.54603920954487e-10,0.538049772487721,0.349,0.123,4.08079164505852e-06,"NP"
"1312","Gde1",2.61113578902172e-10,0.959570487827374,0.277,0.076,4.18512844264401e-06,"NP"
"1313","Gnl2",2.73110168844807e-10,0.880709935470085,0.26,0.076,4.37740978624456e-06,"NP"
"1314","Zfp148",2.74445392202317e-10,0.601984769486344,0.276,0.072,4.39881074621873e-06,"NP"
"1315","H2afz",2.76267679343926e-10,0.53507972853778,0.625,0.319,4.42801836452444e-06,"NP"
"1316","Bcl10",2.90192433297486e-10,0.604456011910606,0.408,0.163,4.65120432089211e-06,"NP"
"1317","Glcci1",3.06699582526944e-10,0.551812857850241,0.348,0.123,4.91578090874186e-06,"NP"
"1318","Sf3a3",3.23844553164535e-10,0.539320192481863,0.355,0.116,5.19058049812117e-06,"NP"
"1319","Prkab1",3.26746473377291e-10,0.833255969851621,0.253,0.062,5.23709247529122e-06,"NP"
"1320","Lax1",3.27194709682252e-10,0.599946921451028,0.418,0.174,5.24427680678714e-06,"NP"
"1321","Atp8b4",3.39988940606485e-10,0.749071877895989,0.321,0.112,5.44934274004074e-06,"NP"
"1322","Slc25a24",3.51001447849849e-10,0.595017837863517,0.361,0.138,5.62585120613737e-06,"NP"
"1323","Mcm6",3.86504799729063e-10,0.829881643052039,0.348,0.13,6.19489893005743e-06,"NP"
"1324","Arpc1a",3.87938667100056e-10,0.688469079482182,0.258,0.076,6.2178809562797e-06,"NP"
"1325","Eea1",4.03883083749441e-10,0.629120717305451,0.3,0.101,6.47343806633605e-06,"NP"
"1326","Ppp2r2a",4.12874859408199e-10,0.513446561425567,0.365,0.13,6.61755824659462e-06,"NP"
"1327","Itgav",4.26470749232208e-10,0.685170224031497,0.374,0.138,6.83547316869384e-06,"NP"
"1328","Edc3",4.56059479437045e-10,0.629183616191479,0.274,0.08,7.30972133641696e-06,"NP"
"1329","Zfand2a",4.63925417931988e-10,0.74412296834197,0.351,0.134,7.43579659861391e-06,"NP"
"1330","Prkag1",4.95797100237841e-10,0.574985583405674,0.429,0.178,7.94663592261211e-06,"NP"
"1331","Rap2c",5.02735065358332e-10,0.562384078447589,0.355,0.141,8.05783762756334e-06,"NP"
"1332","Gimap5",5.11340278866605e-10,0.501153653273863,0.332,0.109,8.19576198967394e-06,"NP"
"1333","H2-T24",5.27122005314539e-10,0.977424578434899,0.311,0.12,8.44871150118143e-06,"NP"
"1334","F2r",5.54176456988298e-10,0.831991136914532,0.45,0.207,8.88234025260845e-06,"NP"
"1335","Gcc2",5.59478109594187e-10,0.506390679467614,0.274,0.076,8.96731514057563e-06,"NP"
"1336","Batf",5.73078435233687e-10,0.504368517011375,0.39,0.152,9.18530115992554e-06,"NP"
"1337","Hira",6.04774816772868e-10,0.671224922960446,0.304,0.098,9.69333076323553e-06,"NP"
"1338","Cog3",6.05236669156751e-10,0.72358785601627,0.276,0.076,9.70073333324441e-06,"NP"
"1339","Malt1",6.20592266926104e-10,0.533258628407617,0.715,0.42,9.94685285429159e-06,"NP"
"1340","Kat6b",6.25947095816742e-10,0.539586171216721,0.321,0.098,1.00326800517507e-05,"NP"
"1341","Ipcef1",6.28397699376196e-10,0.585753494503074,0.423,0.181,1.00719583256017e-05,"NP"
"1342","Pgk1",6.3721976173491e-10,0.625841532917151,0.314,0.112,1.02133583410871e-05,"NP"
"1343","Psma4",6.64301181411678e-10,0.571763575324248,0.537,0.243,1.06474193356664e-05,"NP"
"1344","Ndufs4",7.53829230130701e-10,0.575989428563058,0.389,0.149,1.20823749005349e-05,"NP"
"1345","Klhdc2",7.73643488335061e-10,0.699157580071507,0.322,0.116,1.23999578310344e-05,"NP"
"1346","Tcerg1",8.07767067626522e-10,0.56597690307685,0.338,0.112,1.29468905599179e-05,"NP"
"1347","Rfxap",8.19728017174516e-10,0.777965970314956,0.27,0.083,1.31386006592731e-05,"NP"
"1348","Gsap",8.44917280191285e-10,0.526093298832623,0.318,0.127,1.35423341669059e-05,"NP"
"1349","Arsb",9.18382571735952e-10,1.11155874024706,0.287,0.094,1.47198358597838e-05,"NP"
"1350","Heatr1",9.63784565242452e-10,0.545485934772579,0.255,0.076,1.5447539011706e-05,"NP"
"1351","Prps2",9.79820905857956e-10,0.575991442980584,0.266,0.076,1.57045694790913e-05,"NP"
"1352","Tmed10",1.01405081630466e-09,0.582504951767681,0.296,0.098,1.6253206483731e-05,"NP"
"1353","Frmd4b",1.0401001142923e-09,0.532792074459998,0.317,0.101,1.66707246318769e-05,"NP"
"1354","Krr1",1.1159360390098e-09,0.583933295408204,0.266,0.072,1.78862228332492e-05,"NP"
"1355","Hsd11b1",1.16065679101701e-09,0.780501673985437,0.266,0.083,1.86030070464206e-05,"NP"
"1356","Polr2j",1.17334141196245e-09,0.817741532870002,0.26,0.08,1.88063161509341e-05,"NP"
"1357","Chm",1.23859340464725e-09,0.944646192647302,0.296,0.087,1.98521750896861e-05,"NP"
"1358","Klf10",1.2432464380462e-09,0.773278708404605,0.298,0.098,1.99267539090045e-05,"NP"
"1359","Eif4enif1",1.25452017153589e-09,0.921942648552003,0.274,0.076,2.01074493093772e-05,"NP"
"1360","Pde3b",1.25760081669176e-09,0.857686983706278,0.382,0.156,2.01568258899356e-05,"NP"
"1361","Hmgcr",1.31520292581616e-09,0.558860888478978,0.398,0.167,2.10800724949814e-05,"NP"
"1362","Stxbp5",1.34815283428129e-09,0.654058834677727,0.312,0.101,2.16081936278604e-05,"NP"
"1363","Cdc27",1.55122417554136e-09,0.758677367774808,0.303,0.094,2.48630210855769e-05,"NP"
"1364","Mak16",1.66543196908961e-09,0.54322197065566,0.303,0.101,2.66935436005683e-05,"NP"
"1365","Zswim6",1.90957478220927e-09,0.523837637503208,0.262,0.076,3.06066646092502e-05,"NP"
"1366","Ddhd1",2.05617426926286e-09,0.61394343008074,0.342,0.138,3.29563611877452e-05,"NP"
"1367","Dnajc15",2.28750493173547e-09,1.1957237555032,0.287,0.101,3.66641290458561e-05,"NP"
"1368","Kpna3",2.38138079049636e-09,0.580212129451901,0.266,0.08,3.81687713100756e-05,"NP"
"1369","Stx6",2.53974971793816e-09,0.546711826575729,0.361,0.145,4.07071084791128e-05,"NP"
"1370","Clec16a",2.61305890285625e-09,0.561941432805604,0.258,0.076,4.188210809498e-05,"NP"
"1371","Wbp4",2.71351166425053e-09,0.725045139719308,0.25,0.072,4.34921649546075e-05,"NP"
"1372","Rab3gap2",2.88798688804899e-09,0.694552421905512,0.323,0.101,4.62886538416493e-05,"NP"
"1373","Abcb7",2.96538999013886e-09,0.888060171584293,0.261,0.08,4.75292707619456e-05,"NP"
"1374","Ctla2a",3.00792222139234e-09,1.17265284087848,0.391,0.181,4.82109773644764e-05,"NP"
"1375","Cdc40",3.15359509737997e-09,0.804007773786181,0.288,0.098,5.05458222208062e-05,"NP"
"1376","Atg2b",3.21000826185925e-09,0.625021814792473,0.272,0.083,5.14500124210801e-05,"NP"
"1377","Tbcb",3.21103515321529e-09,0.564878458102558,0.365,0.145,5.14664714357347e-05,"NP"
"1378","Abhd13",3.2259238036643e-09,0.528155776589396,0.27,0.08,5.17051067251314e-05,"NP"
"1379","Elp5",3.26371861231503e-09,0.57730684121526,0.325,0.109,5.23108819181854e-05,"NP"
"1380","Gch1",3.30742928280102e-09,0.892660614305452,0.31,0.112,5.30114765447348e-05,"NP"
"1381","Gpr107",3.32346112090851e-09,0.77311419315612,0.276,0.076,5.32684348459216e-05,"NP"
"1382","Arhgef18",3.41858455707288e-09,-0.734290204421393,0.76,0.757,5.47930732807641e-05,"NP"
"1383","Gsr",3.4589341599709e-09,0.589076730002099,0.341,0.123,5.54397967160135e-05,"NP"
"1384","Paf1",3.48617305276614e-09,0.540970721329203,0.329,0.134,5.58763816897357e-05,"NP"
"1385","Ints11",3.76409837137605e-09,0.594946807648471,0.315,0.112,6.03309686964154e-05,"NP"
"1386","Tgfbr1",3.85175461020972e-09,0.654178885412893,0.268,0.083,6.17359228924414e-05,"NP"
"1387","Lsm14b",4.44615609205258e-09,0.573556712259384,0.365,0.145,7.12629898434187e-05,"NP"
"1388","Nol6",4.67629483612938e-09,0.829232082853242,0.266,0.083,7.49516536334818e-05,"NP"
"1389","Aida",4.78791810645861e-09,0.568078117263552,0.27,0.087,7.67407514103186e-05,"NP"
"1390","Anapc7",4.9345460025304e-09,0.524151817217457,0.327,0.127,7.90909033285572e-05,"NP"
"1391","Mapk3",5.21100108107036e-09,0.55102592792478,0.359,0.134,8.35219253273958e-05,"NP"
"1392","Syvn1",5.6618126615253e-09,0.579061872792557,0.276,0.094,9.07475333389275e-05,"NP"
"1393","Ankle2",5.70305023548592e-09,0.587128793703444,0.329,0.101,9.14084891743683e-05,"NP"
