"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"2562","Usp24",6.15701162709481e-06,-0.970779607853653,0.199,0.385,0.0986845823590757,"NP+"
"2563","Cdca4",6.40542379012571e-06,-0.972329002950406,0.133,0.311,0.102666132508135,"NP+"
"2564","Tex264",6.42540932088136e-06,-0.758140751304853,0.151,0.343,0.102986460595087,"NP+"
"2565","Polg",6.49722951326418e-06,-0.845290190676827,0.157,0.329,0.104137594638598,"NP+"
"2566","Slc41a1",6.65078438476961e-06,-1.13990064161948,0.102,0.259,0.106598772119087,"NP+"
"2567","Fam160b1",6.8693972784704e-06,-0.757303068350432,0.205,0.403,0.110102699579324,"NP+"
"2568","Sap130",6.93191112222796e-06,-0.769857158882971,0.157,0.327,0.11110467146707,"NP+"
"2569","Usp47",6.98098559718248e-06,-0.633113834936316,0.217,0.403,0.111891237151641,"NP+"
"2570","Tubb5",7.0037948607517e-06,-0.780255281190032,0.331,0.577,0.112256824028128,"NP+"
"2571","Cyb5a",7.19144192455564e-06,-0.678660317209139,0.223,0.408,0.115264431166778,"NP+"
"2572","Cul4b",7.29665920146996e-06,-0.831654271320993,0.133,0.283,0.116950853681161,"NP+"
"2573","Tcf20",7.33965439159823e-06,-0.55315122685169,0.271,0.47,0.117639980588536,"NP+"
"2574","B3gnt2",7.37149113126196e-06,-0.70124659170996,0.331,0.526,0.118150259851867,"NP+"
"2575","Sertad2",7.37722417403174e-06,-0.86692446103254,0.145,0.318,0.118242149061381,"NP+"
"2576","Sh2d3c",7.49396796990417e-06,-0.643896672838638,0.259,0.431,0.120113318621624,"NP+"
"2577","Cbx3",7.49664490381893e-06,-0.752284496254129,0.175,0.348,0.12015622451841,"NP+"
"2578","Adh5",7.65388557590194e-06,-0.545472219552466,0.199,0.4,0.122676478010556,"NP+"
"2579","Plaur",7.66361932539874e-06,2.3194879591146,0.434,0.162,0.122832490547491,"NP+"
"2580","Entpd5",7.80750948777449e-06,-0.996077847172471,0.114,0.275,0.12513876207005,"NP+"
"2581","Ino80e",7.86457155997185e-06,-1.03588166525757,0.157,0.322,0.126053352963229,"NP+"
"2582","Scap",8.14699464114496e-06,-0.741259337791565,0.163,0.342,0.130580030108271,"NP+"
"2583","Fam172a",8.25905044927267e-06,-1.28394899294785,0.114,0.28,0.132376060600942,"NP+"
"2584","Tnfaip2",8.32991395858422e-06,2.107967817197,0.404,0.18,0.133511860928188,"NP+"
"2585","Tgfb1",8.5620059586734e-06,1.4029182399681,0.614,0.582,0.137231831505617,"NP+"
"2586","Gclc",8.59337593950749e-06,-0.767749055672739,0.139,0.299,0.137734629558426,"NP+"
"2587","Znrf2",8.67399600486156e-06,-0.57177816689537,0.554,0.77,0.139026807965921,"NP+"
"2588","Cables2",8.73943678382468e-06,-0.661469358305207,0.114,0.277,0.140075692771142,"NP+"
"2589","Dido1",8.94494775725995e-06,-1.35075550814668,0.12,0.271,0.143369622653362,"NP+"
"2590","Axin1",8.96601879929179e-06,-0.527926283584294,0.205,0.391,0.143707349315049,"NP+"
"2591","Bms1",8.9859772958422e-06,-0.587890469998326,0.108,0.273,0.144027244097759,"NP+"
"2592","Ccng1",9.1952176273738e-06,-0.526972042801558,0.331,0.548,0.147380948131547,"NP+"
"2593","Pcmt1",9.27360023677987e-06,-0.925216022756662,0.193,0.359,0.148637264595108,"NP+"
"2594","Ptpa",9.29353832579181e-06,-0.714602912599802,0.235,0.414,0.148956832285791,"NP+"
"2595","Pik3c2a",9.36759846254289e-06,-1.05401606306804,0.127,0.277,0.150143868157637,"NP+"
"2596","Rpia",9.41495886739978e-06,-0.778037285387397,0.181,0.356,0.150902960726684,"NP+"
"2597","Sema4d",9.65290180824509e-06,0.578346491236223,0.801,0.819,0.154716710182552,"NP+"
"2598","Arl5a",9.86770639163804e-06,-0.878851240050305,0.229,0.426,0.158159598045174,"NP+"
"2599","Cdc123",9.91441481471217e-06,-0.923066413516907,0.139,0.3,0.158908240650207,"NP+"
"2600","Hdgf",1.000432845302e-05,-0.510225992033074,0.211,0.398,0.160349376445005,"NP+"
"2601","Glrx5",1.00151547112878e-05,-0.964505693234811,0.114,0.274,0.160522899712521,"NP+"
"2602","Smndc1",1.03398741004308e-05,-0.76782192076824,0.151,0.352,0.165727502081705,"NP+"
"2603","Sbk1",1.03429493899432e-05,-1.01378310316709,0.12,0.279,0.16577679282201,"NP+"
"2604","Zfp655",1.04431401877828e-05,-0.90904062926958,0.127,0.294,0.167382650929783,"NP+"
"2605","Tomm34",1.05021836699445e-05,-0.698663540179687,0.313,0.506,0.168328999861871,"NP+"
"2606","Sept11",1.05649097568995e-05,-0.712189035668665,0.283,0.475,0.169334373583586,"NP+"
"2607","Ylpm1",1.07944634836527e-05,-1.06634303901916,0.169,0.325,0.173013660715986,"NP+"
"2608","Sap30l",1.10506117251168e-05,-0.840260348439498,0.175,0.353,0.177119204730171,"NP+"
"2609","Jade1",1.11986245167028e-05,-0.805994335541639,0.133,0.292,0.179491553753712,"NP+"
"2610","Mat2b",1.14903075836195e-05,-0.626104755186565,0.259,0.449,0.184166649950253,"NP+"
"2611","Hexim1",1.15209049229972e-05,-0.516344113772127,0.404,0.602,0.184657064105799,"NP+"
"2612","Ext2",1.15400162184997e-05,-0.573869208818231,0.169,0.346,0.184963379950113,"NP+"
"2613","Otud4",1.15434250808674e-05,-0.634190876252254,0.181,0.348,0.185018017196142,"NP+"
"2614","Vps39",1.1591299914974e-05,-0.862099386415385,0.09,0.255,0.185785355037204,"NP+"
"2615","Ddx27",1.17141243109428e-05,-0.764785602626443,0.217,0.383,0.187753984455791,"NP+"
"2616","Foxj3",1.17517455891435e-05,-0.882000097744792,0.133,0.301,0.188356978302792,"NP+"
"2617","Ikbke",1.17808360363436e-05,-0.787377715246345,0.319,0.509,0.188823239990516,"NP+"
"2618","Plin2",1.17889473878734e-05,2.15487696220212,0.337,0.155,0.188953248732835,"NP+"
"2619","Trim56",1.19057597032022e-05,-0.520673295169455,0.307,0.509,0.190825516522924,"NP+"
"2620","Ckap5",1.21468116289343e-05,-1.08439508066434,0.151,0.316,0.19468909678856,"NP+"
"2621","Sympk",1.21590914772488e-05,-0.741677359149086,0.211,0.378,0.194885918197343,"NP+"
"2622","Reps1",1.22499069740785e-05,-0.610968359415275,0.229,0.405,0.19634150898053,"NP+"
"2623","Wdtc1",1.22827260085309e-05,-0.597611957920007,0.217,0.402,0.196867532464734,"NP+"
"2624","Nlk",1.25802654971906e-05,-1.01795689356488,0.114,0.27,0.201636495388971,"NP+"
"2625","Rcbtb1",1.25864103737969e-05,-0.572885220027387,0.181,0.357,0.201734985471217,"NP+"
"2626","Atf6b",1.2632368653816e-05,-0.945600568438379,0.169,0.329,0.202471604783364,"NP+"
"2627","Rfx7",1.26523551028066e-05,-0.948789521893003,0.133,0.304,0.202791947587784,"NP+"
"2628","Rxra",1.30647410549027e-05,-0.626930099563142,0.157,0.327,0.20940166962798,"NP+"
"2629","Rexo4",1.33369025536327e-05,-0.950849806003872,0.127,0.278,0.213763874129624,"NP+"
"2630","Unc119b",1.3540323185549e-05,-0.720928082102518,0.193,0.369,0.21702430001798,"NP+"
"2631","Cdkn1a",1.3580386686462e-05,1.37464044058395,0.464,0.292,0.217666437810613,"NP+"
"2632","Rb1",1.36800188507635e-05,-0.598922441042666,0.247,0.426,0.219263342140038,"NP+"
"2633","Csrp1",1.41536861440282e-05,-0.728472940518267,0.193,0.374,0.226855281516483,"NP+"
"2634","Lbh",1.45247709048626e-05,-0.509033017087135,0.542,0.759,0.232803028063138,"NP+"
"2635","Il1rl1",1.46786147934274e-05,-1.70881575062897,0.102,0.253,0.235268837909054,"NP+"
"2636","Senp1",1.46987955172319e-05,-0.597784233401585,0.12,0.284,0.235592294550192,"NP+"
"2637","mt-Nd3",1.4813927814388e-05,-1.2082852174476,0.133,0.293,0.237437635009011,"NP+"
"2638","Rangap1",1.61125709618731e-05,-0.552907651700551,0.229,0.415,0.258252287376903,"NP+"
"2639","Cnot6",1.62760522232161e-05,-0.562799355593572,0.181,0.362,0.260872565033708,"NP+"
"2640","Men1",1.63427828954292e-05,-1.03898295447944,0.114,0.26,0.26194212424794,"NP+"
"2641","Eif2s1",1.6349520011944e-05,-0.787715225455282,0.181,0.346,0.262050106751439,"NP+"
"2642","Nucks1",1.64083290074455e-05,-0.85582730969616,0.199,0.37,0.262992697331336,"NP+"
"2643","Smc1a",1.64852255107154e-05,-0.565366593718151,0.277,0.456,0.264225194485747,"NP+"
"2644","Dnmt1",1.67181200291817e-05,-0.698281433956412,0.241,0.411,0.267958027827724,"NP+"
"2645","Adam9",1.71928227011937e-05,2.14855097006432,0.313,0.17,0.275566562254733,"NP+"
"2646","Inf2",1.72247377884773e-05,-0.631159254804627,0.133,0.298,0.276078097273714,"NP+"
"2647","Zcchc7",1.76417457478038e-05,-0.800143965706739,0.187,0.357,0.282761900845799,"NP+"
"2648","Cic",1.79449959573982e-05,-0.517906485362921,0.247,0.429,0.287622395205179,"NP+"
"2649","Phlda1",1.79878958884283e-05,-1.02018925466553,0.139,0.292,0.288309995299729,"NP+"
"2650","Racgap1",1.81308020385751e-05,-1.21420397282848,0.12,0.279,0.290600495074281,"NP+"
"2651","Ppp1r14b",1.84121171918601e-05,-1.23280688989269,0.114,0.277,0.295109414351133,"NP+"
"2652","Kat6b",1.85862376586974e-05,-0.894582804222303,0.133,0.285,0.297900217193602,"NP+"
"2653","Zwint",1.93219599165125e-05,-0.758881366754848,0.169,0.333,0.309692373541862,"NP+"
"2654","Sec63",1.97741541738628e-05,-0.709944612372511,0.157,0.322,0.316940143098673,"NP+"
"2655","Abhd17b",1.98944435913689e-05,-0.511360651942558,0.259,0.455,0.31886814188246,"NP+"
"2656","Flnb",2.02716913954539e-05,-1.28394460326977,0.12,0.274,0.324914669686335,"NP+"
"2657","Eed",2.04381745327749e-05,-0.622962020723755,0.193,0.371,0.327583061411316,"NP+"
"2658","Pcnt",2.05741196528059e-05,-0.781939893000327,0.187,0.361,0.329761989795173,"NP+"
"2659","Taf1b",2.06961404560885e-05,-1.06967624037038,0.163,0.319,0.331717739230187,"NP+"
"2660","Bbc3",2.08943237200407e-05,-1.10547431108752,0.127,0.304,0.334894220584812,"NP+"
"2661","Ahcyl2",2.09419881264314e-05,-0.740704447026581,0.271,0.442,0.335658185690443,"NP+"
"2662","Rnf115",2.11853701441615e-05,-0.678677432183056,0.217,0.392,0.339559112670621,"NP+"
"2663","Tfip11",2.14200067410161e-05,-0.522347738094719,0.247,0.408,0.343319868045006,"NP+"
"2664","Smc6",2.1483149634778e-05,-0.707164077769694,0.355,0.556,0.344331922346222,"NP+"
"2665","Yrdc",2.20600221707657e-05,-0.601621628837324,0.133,0.294,0.353578035353032,"NP+"
"2666","Ctsb",2.21825738221885e-05,1.41904248636789,0.596,0.572,0.355542293222037,"NP+"
"2667","Samm50",2.25741474913761e-05,-0.629443141640892,0.211,0.39,0.361818435991776,"NP+"
"2668","Stk39",2.29971456558283e-05,-0.663228632822243,0.151,0.322,0.368598250571616,"NP+"
"2669","Bcl7c",2.30039087284615e-05,-0.602917234004725,0.181,0.35,0.368706649099781,"NP+"
"2670","Gtf2e2",2.30232504132056e-05,-1.16168776133185,0.108,0.252,0.369016657622859,"NP+"
"2671","Ipo8",2.34654317642787e-05,-0.617918315264926,0.169,0.333,0.376103940317859,"NP+"
"2672","Inpp5k",2.34715921873776e-05,-0.617779981397844,0.139,0.292,0.376202679579288,"NP+"
"2673","Dtnbp1",2.37309092772065e-05,-0.7243536931944,0.157,0.325,0.380359013895065,"NP+"
"2674","Vcl",2.3907680593632e-05,-1.11319770723817,0.114,0.258,0.383192304554733,"NP+"
"2675","Smg6",2.39329348105484e-05,-0.529492420707358,0.211,0.387,0.38359707914347,"NP+"
"2676","H2-Eb1",2.40316576864886e-05,3.3248042586207,0.271,0.044,0.38517940939904,"NP+"
"2677","Lyn",2.42462399839816e-05,2.29368120433619,0.386,0.176,0.388618734463258,"NP+"
"2678","Wdr6",2.47571231319275e-05,-1.7809804913781,0.12,0.264,0.396807169558534,"NP+"
"2679","Zfp831",2.52354850619214e-05,-0.886187762663078,0.187,0.363,0.404474354572476,"NP+"
"2680","Rnf5",2.55591975599951e-05,-0.794485950232719,0.108,0.265,0.409662818491601,"NP+"
"2681","Exoc2",2.63580129425266e-05,-0.696706431017988,0.277,0.456,0.422466231442817,"NP+"
"2682","Fbxw7",2.65160945810945e-05,-0.55440129884286,0.163,0.322,0.424999963945782,"NP+"
"2683","Ywhaq",2.66868265838545e-05,-0.507270033324512,0.175,0.345,0.42773645648602,"NP+"
"2684","Tyw1",2.67918968876113e-05,-0.770388924443018,0.12,0.266,0.429420523314633,"NP+"
"2685","Zdhhc8",2.73407982585873e-05,-0.824845666915179,0.12,0.275,0.438218314488637,"NP+"
"2686","Rap2b",2.8174350444822e-05,-0.556911632113309,0.151,0.336,0.451578488929608,"NP+"
"2687","Cdc42ep3",2.829390324384e-05,-0.641473297278566,0.229,0.403,0.453494681192267,"NP+"
"2688","Trappc11",2.86541900725634e-05,-0.825652715970535,0.108,0.253,0.459269358483047,"NP+"
"2689","Eif2d",2.96763806385795e-05,-0.871708153406398,0.127,0.278,0.475653028875152,"NP+"
"2690","Eml2",3.03928989645058e-05,-0.860267792712621,0.157,0.31,0.487137384603099,"NP+"
"2691","Zmynd8",3.05325164060049e-05,-0.928925593923202,0.12,0.265,0.489375172955447,"NP+"
"2692","Mylip",3.08789044995609e-05,-1.52173655316771,0.127,0.261,0.494927081318962,"NP+"
"2693","Herc2",3.09737651319406e-05,-0.601290614549097,0.217,0.391,0.496447507534745,"NP+"
"2694","Crip1",3.11320836130327e-05,-0.691789177058916,0.512,0.696,0.498985036149688,"NP+"
"2695","Fam8a1",3.11985273524666e-05,-0.976310925256534,0.12,0.268,0.500049996405335,"NP+"
"2696","Gigyf1",3.2369468251547e-05,-0.533226402716279,0.247,0.408,0.518817837135795,"NP+"
"2697","Btg3",3.31255738518673e-05,-0.578132243453153,0.199,0.372,0.530936697697729,"NP+"
"2698","Trem1",3.36795021263667e-05,2.32682957275377,0.319,0.124,0.539815060081405,"NP+"
"2699","Sumo3",3.44369912597565e-05,-0.764212703578131,0.169,0.332,0.551956095911377,"NP+"
"2700","Nme1",3.4763311958811e-05,-0.717771019655022,0.163,0.316,0.557186364075823,"NP+"
"2701","Pogz",3.49544211111539e-05,-0.907987060107756,0.145,0.299,0.560249461569575,"NP+"
"2702","Sarnp",3.52870558804816e-05,-0.76679911631861,0.169,0.312,0.565580931652359,"NP+"
"2703","Erap1",3.52919991744583e-05,-0.70141213541675,0.229,0.391,0.565660162768218,"NP+"
"2704","Ms4a6b",3.57407441032116e-05,-0.546078088166902,0.422,0.634,0.572852646486275,"NP+"
"2705","Ide",3.66289312907849e-05,-0.674763556409945,0.247,0.415,0.587088510728701,"NP+"
"2706","Twistnb",3.68281273656741e-05,-0.755551709934832,0.157,0.316,0.590281225417025,"NP+"
"2707","Rassf3",3.71168503404535e-05,-0.54007367234903,0.187,0.34,0.594908877256788,"NP+"
"2708","Myc",3.72514839428888e-05,-1.38018121939929,0.175,0.324,0.597066784636622,"NP+"
"2709","Pbx2",3.79206500116352e-05,-0.685005398062782,0.163,0.307,0.607792178386489,"NP+"
"2710","Nrip1",3.79576949702965e-05,-0.906703611506432,0.223,0.395,0.608385934983912,"NP+"
"2711","Nans",3.80811368714725e-05,-0.82889745500353,0.169,0.329,0.610364461775961,"NP+"
"2712","Bbx",3.83838431778908e-05,-0.804784198532042,0.163,0.311,0.615216238455233,"NP+"
"2713","Snrk",3.88862632662654e-05,-0.640826048674433,0.181,0.338,0.623269027631702,"NP+"
"2714","Anapc5",3.89962381465412e-05,-1.10087571532631,0.139,0.29,0.625031705012762,"NP+"
"2715","Eif2ak1",3.96089025424411e-05,-0.615751175697693,0.157,0.331,0.634851489950246,"NP+"
"2716","Stip1",3.96485257319681e-05,-0.619360289573886,0.235,0.413,0.635486570431984,"NP+"
"2717","Pak1ip1",4.01692770208374e-05,-0.63448706296866,0.205,0.375,0.643833172089981,"NP+"
"2718","Rgl2",4.03624788215554e-05,-0.556389701964064,0.295,0.467,0.64692981055189,"NP+"
"2719","Cers5",4.08821268271667e-05,-0.528120116261406,0.235,0.398,0.655258728785829,"NP+"
"2720","Rfc1",4.14991088108223e-05,-0.65763868019611,0.114,0.254,0.66514771601986,"NP+"
"2721","Rnf149",4.19467905313622e-05,1.42866298252565,0.53,0.351,0.672323158636674,"NP+"
"2722","Zbtb44",4.24083502212224e-05,-0.626464884565525,0.175,0.327,0.679721037345752,"NP+"
"2723","Mecp2",4.30720886164362e-05,-0.752772422032329,0.151,0.298,0.69035943634424,"NP+"
"2724","Stxbp2",4.352072081144e-05,-0.506783708195577,0.241,0.426,0.69755011316576,"NP+"
"2725","Snrpb",4.457973117324e-05,-0.506895978128063,0.253,0.41,0.714523931244691,"NP+"
"2726","Scp2",4.50021383494116e-05,-0.551077805574439,0.199,0.343,0.72129427346437,"NP+"
"2727","Glcci1",4.50713140088106e-05,-0.657418353428157,0.151,0.313,0.722403020933217,"NP+"
"2728","Dpy30",4.5506988034615e-05,-0.571534768246149,0.145,0.305,0.729386004218809,"NP+"
"2729","Gmeb2",4.62228600898987e-05,-1.25388866639718,0.114,0.254,0.740860001520896,"NP+"
"2730","Apobec3",4.62573282154151e-05,1.673458266967,0.416,0.3,0.741412456636673,"NP+"
"2731","Ncdn",4.69018529228625e-05,-0.518116702542439,0.169,0.331,0.75174289864764,"NP+"
"2732","Fosl2",4.78945373161526e-05,0.668073979818569,0.699,0.644,0.767653644103294,"NP+"
"2733","Tbl1x",4.9084939737425e-05,-0.600401672110201,0.114,0.26,0.786733414111449,"NP+"
"2734","Taz",4.98372694838998e-05,-0.59205681108421,0.169,0.312,0.798791755287946,"NP+"
"2735","Nsrp1",5.00222329262846e-05,-0.858144256088034,0.114,0.26,0.801756349342489,"NP+"
"2736","Ube2s",5.10772869247965e-05,-0.614560748956019,0.205,0.375,0.818666754830639,"NP+"
"2737","Isg20l2",5.12574229793289e-05,-0.719536361051274,0.139,0.288,0.821553975512683,"NP+"
"2738","Crnkl1",5.1440165914278e-05,-0.743771759847236,0.181,0.352,0.824482979274048,"NP+"
"2739","Dcp2",5.19201399675314e-05,-0.716038106846826,0.127,0.285,0.832176003399593,"NP+"
"2740","Trap1",5.25132299697805e-05,-0.562415236063572,0.157,0.314,0.841682049955643,"NP+"
"2741","Ncbp1",5.41830632971726e-05,-0.532753105428184,0.199,0.356,0.868446138527082,"NP+"
"2742","Farsa",5.42227108427416e-05,-1.08860024995963,0.169,0.31,0.869081609387462,"NP+"
"2743","Galk2",5.43979452769486e-05,-1.03183315363119,0.12,0.264,0.871890266898931,"NP+"
"2744","Ubqln2",5.48319229907894e-05,-0.511539166568783,0.223,0.383,0.878846061696372,"NP+"
"2745","Cnot3",5.48665077789386e-05,-0.531744914082987,0.271,0.444,0.879400386680827,"NP+"
"2746","Pon2",5.51645902703521e-05,-0.601949027672689,0.139,0.274,0.884178052853203,"NP+"
"2747","Ankhd1",5.54014360794563e-05,-0.589719251238965,0.187,0.342,0.887974217481525,"NP+"
"2748","Nfam1",5.71823721668758e-05,2.33205837996661,0.307,0.078,0.916519061090686,"NP+"
"2749","Naa30",5.74824814713847e-05,-0.543270718989762,0.223,0.396,0.921329213023354,"NP+"
"2750","Rock2",5.91271266148572e-05,-0.683675554507924,0.175,0.32,0.947689585382932,"NP+"
"2751","Ankrd40",5.99526911353346e-05,-0.502331240649402,0.223,0.39,0.960921733517143,"NP+"
"2752","Dnajc15",6.08511883001403e-05,2.18409825334526,0.331,0.217,0.975322846074648,"NP+"
"2753","Pabpc4",6.1064105280586e-05,-0.775631003895221,0.102,0.262,0.978735479437233,"NP+"
"2754","Zfp687",6.13375050279133e-05,-1.01350221464679,0.181,0.32,0.983117530587394,"NP+"
"2755","Dgcr2",6.21727242054373e-05,-0.651297707534114,0.187,0.352,0.996504423564749,"NP+"
"2756","Cldnd1",6.33834120932962e-05,-0.671026139030587,0.307,0.485,1,"NP+"
"2757","mt-Nd4",6.46579073051477e-05,-1.3392666471306,0.114,0.253,1,"NP+"
"2758","Fam13b",6.48032874523025e-05,-0.858694708458888,0.169,0.32,1,"NP+"
"2759","Ash2l",6.54054091587515e-05,-0.97045138274627,0.163,0.299,1,"NP+"
"2760","Exosc5",6.64744994375541e-05,-0.869681587665563,0.139,0.287,1,"NP+"
"2761","Pold1",6.69013101839543e-05,-0.758057777834727,0.12,0.257,1,"NP+"
"2762","Glipr1",6.83562501136517e-05,-0.71606552873193,0.163,0.322,1,"NP+"
"2763","Sh3bp5",6.85102779211227e-05,-0.538558277452047,0.151,0.279,1,"NP+"
"2764","Golga3",7.03045423139416e-05,-0.533563310342281,0.108,0.251,1,"NP+"
"2765","Acap3",7.0657713839137e-05,-0.808901162846162,0.175,0.329,1,"NP+"
"2766","Hint1",7.08881738357135e-05,-0.722574807915965,0.187,0.324,1,"NP+"
"2767","Ino80",7.2634436231372e-05,-0.802267373459863,0.139,0.278,1,"NP+"
"2768","Zzz3",7.31836826217429e-05,-0.884664037602015,0.139,0.278,1,"NP+"
"2769","Cdt1",7.42004670980028e-05,-0.718829551963766,0.157,0.316,1,"NP+"
"2770","Tyk2",7.46737428678037e-05,-1.15967356399237,0.157,0.286,1,"NP+"
"2771","Eif5",7.49698312141152e-05,-0.583910203714406,0.114,0.257,1,"NP+"
"2772","Topors",7.56419366096691e-05,-0.944615218324023,0.157,0.292,1,"NP+"
"2773","Slc4a7",7.61165661639881e-05,-0.638842561243662,0.223,0.381,1,"NP+"
"2774","Mdh1",7.67576206459279e-05,-0.512197080023872,0.361,0.547,1,"NP+"
"2775","Ppm1m",7.75853762767808e-05,-0.545358234769911,0.229,0.371,1,"NP+"
"2776","Prdx5",7.94272144743262e-05,1.32994206666383,0.572,0.462,1,"NP+"
"2777","Ptprj",7.99405133645591e-05,2.37925690075149,0.271,0.125,1,"NP+"
"2778","Casd1",8.10642918611938e-05,-0.609801326761802,0.114,0.26,1,"NP+"
"2779","Zscan26",8.20012052227678e-05,-0.641574684591836,0.175,0.325,1,"NP+"
"2780","Slc12a6",8.32660806303951e-05,-0.538877322419988,0.223,0.377,1,"NP+"
"2781","St3gal1",8.39989024505499e-05,-0.555032303231082,0.205,0.356,1,"NP+"
"2782","Slc9a1",8.40106765083168e-05,-0.774015075959713,0.199,0.338,1,"NP+"
"2783","Dusp7",8.43681797119637e-05,-0.549458043657409,0.145,0.293,1,"NP+"
"2784","Actl6a",8.58467395485806e-05,-0.688697086117986,0.151,0.307,1,"NP+"
"2785","Man1b1",8.67849692463748e-05,-0.593195988392173,0.157,0.307,1,"NP+"
"2786","Sptssa",8.6916695346918e-05,-0.565859870520165,0.241,0.41,1,"NP+"
"2787","Dcaf5",8.76399260005091e-05,-0.841155352391385,0.157,0.292,1,"NP+"
"2788","Btbd7",8.9625023988001e-05,-0.97748863691086,0.151,0.286,1,"NP+"
"2789","Traf5",8.96575110358652e-05,-1.31033875958399,0.145,0.274,1,"NP+"
"2790","Sem1",9.24549218126955e-05,1.31486178734624,0.536,0.465,1,"NP+"
"2791","Micu2",9.29588607520107e-05,-0.561403921390061,0.241,0.403,1,"NP+"
"2792","Zc3h7b",9.39570545844808e-05,-0.741725128382744,0.114,0.265,1,"NP+"
"2793","Chuk",9.43084032340078e-05,-0.518285991778412,0.181,0.324,1,"NP+"
"2794","Hnrnpr",9.43353558660618e-05,-0.606656697654435,0.229,0.384,1,"NP+"
"2795","Ralgapa2",9.49224981177789e-05,-0.517338384057339,0.181,0.317,1,"NP+"
"2796","Txlna",9.57528594541117e-05,-0.552256153496754,0.247,0.4,1,"NP+"
"2797","Phf23",9.76885560584223e-05,-0.894932629421747,0.211,0.345,1,"NP+"
"2798","Il6st",9.9258520096283e-05,-1.17306559356201,0.211,0.358,1,"NP+"
"2799","Snrpa1",9.97257807365662e-05,-0.725544862130065,0.181,0.344,1,"NP+"
"2800","Ctnnbl1",0.00010066466209413,-0.544552273396625,0.187,0.322,1,"NP+"
"2801","Dhx16",0.0001008261592968,-0.530274759066357,0.229,0.384,1,"NP+"
"2802","Ints13",0.000101869540855562,-0.507270451136561,0.12,0.262,1,"NP+"
"2803","Gprin3",0.000103532123927175,-0.728990456948799,0.151,0.304,1,"NP+"
"2804","Ptpn13",0.000104261378675103,-1.01063926790286,0.139,0.284,1,"NP+"
"2805","H2-Ke6",0.000107163692213907,-0.55847819921372,0.223,0.381,1,"NP+"
"2806","Dut",0.000107472750670709,-0.693156014754798,0.139,0.292,1,"NP+"
"2807","Serp1",0.00010770954485782,-0.591919191387424,0.145,0.274,1,"NP+"
"2808","Smap1",0.000109897166527261,-0.504832256565532,0.199,0.355,1,"NP+"
"2809","Prdx3",0.000110475554381126,-0.875644197506846,0.127,0.271,1,"NP+"
"2810","Vps35l",0.000111162486643932,-0.542500573161912,0.169,0.304,1,"NP+"
"2811","Pmepa1",0.000112517121251302,1.46569763638724,0.295,0.176,1,"NP+"
"2812","Taf5l",0.000113850535226732,-0.702264814398552,0.133,0.274,1,"NP+"
"2813","Parp1",0.000114498727039004,-0.741664129275065,0.187,0.34,1,"NP+"
"2814","Actn1",0.000119625994085914,-0.670498069001307,0.133,0.259,1,"NP+"
"2815","Ctr9",0.000120132172579507,-0.664164466918632,0.133,0.267,1,"NP+"
"2816","Erc1",0.000121009782211513,-1.25163393132429,0.12,0.251,1,"NP+"
"2817","Fut8",0.00012164474717339,-0.748011152980988,0.127,0.258,1,"NP+"
"2818","Ppp6r2",0.000123164996561705,-0.799278374521191,0.114,0.253,1,"NP+"
"2819","Pgam5",0.000123175446354709,-0.989654015642803,0.12,0.265,1,"NP+"
"2820","Mcm2",0.000125043367552717,-0.843841819977956,0.145,0.288,1,"NP+"
"2821","Scaf4",0.000125415796800508,-0.770243491371807,0.139,0.288,1,"NP+"
"2822","Shprh",0.000126879743036679,-0.812770237046756,0.12,0.255,1,"NP+"
"2823","Mllt10",0.000127854054575312,-0.841632538235338,0.175,0.314,1,"NP+"
"2824","Cog2",0.000128069220582098,-0.522724735034212,0.133,0.268,1,"NP+"
"2825","Mbnl3",0.000128187150506889,-0.579214548637925,0.114,0.258,1,"NP+"
"2826","Gatd3a",0.00013108727683509,-0.646305061735671,0.157,0.301,1,"NP+"
"2827","Rad9a",0.000135349816248968,-1.15592767824017,0.139,0.267,1,"NP+"
"2828","AI837181",0.000136472836354587,-0.633972521313683,0.139,0.277,1,"NP+"
"2829","Grsf1",0.000136661520333301,-0.919011495248249,0.175,0.298,1,"NP+"
"2830","Spi1",0.00013820339786592,2.7119430101397,0.337,0.093,1,"NP+"
"2831","Zeb2",0.000138443309139055,1.33595054758923,0.367,0.187,1,"NP+"
"2832","Ufd1",0.000140709167842685,-0.593918128895885,0.229,0.401,1,"NP+"
"2833","Mllt1",0.000140715396272568,-0.731182998718986,0.157,0.287,1,"NP+"
"2834","Mppe1",0.000141343149187244,-0.58264061649391,0.157,0.296,1,"NP+"
"2835","Agap3",0.000142018339143905,-0.597242707422688,0.253,0.411,1,"NP+"
"2836","Crebl2",0.000144447093243304,-0.898284113270496,0.151,0.284,1,"NP+"
"2837","Ndrg3",0.000147835834370535,-0.755136025457033,0.151,0.297,1,"NP+"
"2838","Impact",0.000149695934918408,-0.674268116370791,0.211,0.353,1,"NP+"
"2839","Irs2",0.000149929347766919,-0.718527836068451,0.259,0.416,1,"NP+"
"2840","Ctsc",0.000154905141590875,1.49208880582536,0.518,0.39,1,"NP+"
"2841","Sh2d1a",0.000156276573442944,-0.703248125579074,0.187,0.348,1,"NP+"
